,norm_vec,s_vec
RPS18,0.011863848482355893,0.01711285357137099
KDELR1,0.005873378678176009,0.0028876282558160443
MRPL54,-0.0029717471492021466,-0.0013850463143759307
CARS,0.0014228195910113628,0.000862349924485618
SOD2,-0.00014019309236290039,0.001512627012758257
LIN7C,-0.0002780827614766938,-0.0003390828921612018
ZNF689,-0.0005121819964486714,-0.00014705065957866116
EIF3J-DT,1.614015033233162e-05,-0.0003901983967594545
MED17,-0.0004873280621564211,-0.00045592160239525914
LPP,0.0031190280553405306,0.0007685996189397052
UTP14A,-0.000867633577105173,-7.443960907880142e-05
PHF7,-0.0008273696633633208,-0.00025876060495524656
ZBTB1,0.0010652034714982441,0.0006388276519032454
EXOSC2,-0.0019528093461747297,-0.0010510454969825463
PAPSS1,-1.6319717199236165e-05,0.0006805782509089934
NOM1,-0.0019746578714016903,-0.0007540150466565171
FUK,-0.00027428508384932026,-0.00011203829162392176
ZBTB44,0.0010391080200785026,3.233422984961481e-05
NDUFB6,4.13164662326229e-05,-0.0004399234272818648
MAPK14,-0.00011321209378292663,-0.00027499275997847067
ZC3H13,0.0010414215811160815,0.0008945508282089044
TMEM70,-0.0006622259002938296,0.00039299217295125525
MARCH8,-0.0004948378652632528,0.0001446190781134285
WHAMM,-0.0006522202597910946,-0.0001025307556242889
RFX1,-0.0006819547776068208,-0.00023175811363373625
NAT10,-0.001292222159325693,-0.0009356475108809235
SMAD3,8.044831519241778e-05,-0.0008332599109512931
TTPAL,0.00043272867086790513,0.00047187590092877415
MARS2,0.00015402703082059726,-0.00011100507486079867
RALGAPA2,0.00039650832385702784,-0.00015690416607790905
RBM33,0.0002429370052617945,0.0004586028157447057
ARMC1,0.0005660744061973576,0.0003698549360837632
ZNF224,0.000336489695393648,0.0004573283487450232
RAB3IP,0.0009496123284591931,0.00015112471236273159
DYNLL2,-2.082948025801125e-05,-0.0004363545005493085
MBD5,0.000196368714150469,0.00022419855049827855
PON2,0.0018372812896983754,0.003879543978061211
C3orf14,-0.008196993388620661,-0.006333488810057222
ZBTB4,2.7278530088714475e-05,0.00016738175309886905
GGH,0.000995278869920722,-0.00021540211156954964
DCTN3,0.003823631835478863,0.0018601634980907262
KAT6B,0.0009657098454538604,0.00030272279939792015
CRCP,0.0012116783243606725,0.0006553022447276909
TRIM16L,0.0019410757875358796,-0.0008592290405478808
OFD1,-8.437470920616796e-07,0.00032682409650433125
BTG1,0.01651961086499399,0.008426939665884115
DDX19A,-0.00037679856106683803,-0.00010888207957426365
HHEX,0.0004352120120021764,-0.0005563885181139022
LMAN2,-0.0005412753971057196,-0.0009139415910597349
TWISTNB,-0.0009923064647010065,-0.000808666471723843
ADGRE5,-0.0003467750480706825,-4.8634803460544836e-05
RNF208,-5.515541751960555e-05,-0.0003441991177337639
HERC5,-0.00028938903687341917,2.1931078647786052e-05
PIGB,-1.7428955480710146e-05,-0.00015489803725228022
SMU1,0.001268777201632531,0.00043169490858742073
ESCO1,-0.00010452881988829913,-0.0001825558445895147
C10orf95,-0.000536722936463283,-0.0002019465462132023
PDCD6,0.0014809566662844526,0.0013198135419582385
SIK2,0.000500221044889724,0.0001759242508613452
GPATCH1,-0.00039615828126169267,0.00010380370021571871
ZDHHC16,0.00013500158394609392,0.00026314120884733726
TRIM5,-0.00013668450136100643,2.4801199694589124e-05
TENT5A,-0.0004425673395738331,3.710616579162078e-05
EIF1AX,-0.003118054627004002,-0.0009627092139830643
COQ10B,0.00023645147774791907,0.0004948959427633452
GPX2,-0.0026080317001841665,-0.023514954604155192
IRGQ,0.00019034489796256098,2.8431756749542898e-05
PSMD1,-0.00016835444187084128,0.0007129802957839451
SLC36A4,0.0003646181361522045,-0.0002644127355830347
VPS13D,0.00026632746265749696,0.00022668853894791975
FUNDC2,0.0017558967445389464,-0.00034319665082945124
SNRPA,-0.001630938687111615,-0.0006161236805579726
IPO11,-0.0002230438650325767,-0.00011575004246399915
SPRED3,0.00016202723173868724,0.00014843718244356767
NELFB,-0.00011605478151478425,-0.0010718784175824084
DGKH,-0.001302348670316216,-8.060463575140932e-05
NUPL2,0.00041917290941920454,-0.00016478230058155277
PURB,0.0011347675842881175,3.0693875508746405e-05
DTX3,0.00015293255955993074,0.00019383610375710297
CWC27,0.0006931938648128681,0.0010091636969141993
LRP1,0.0011359492150443454,-0.0006268615187293818
C18orf21,0.0008570663026373049,0.0005904806944031319
SNRNP40,0.00031801206578484497,-0.0003609207321778086
TIMM44,-0.0012824374138129533,-0.0001435739080935072
CTDP1,-0.00013487366657569138,-0.0002450637778278382
SON,0.004506511743349541,0.0005403616684030124
PHF2,0.00015924788097469687,3.7273167789271606e-05
ZNF576,-0.0002645947135897595,-7.916868269418285e-05
UEVLD,1.742321731805534e-05,0.0007109971356477886
TTC7B,-0.0005057245696693743,4.336364360538957e-05
HACD1,0.00017467688892544139,-5.569330947995894e-06
HMGB1,0.0025848958391302976,-0.007263986306366308
MORC3,0.000675902791952119,0.0005769332062054818
AP5M1,0.00014144896883821982,-7.156616209790404e-05
UCKL1,0.00017077017603851446,0.0005457767193744508
CSTF2T,0.0003663385408027919,-1.049637706570968e-05
SH2B2,0.0001194658902168647,-3.473405589632575e-05
LRIG2,0.0005385581957879156,0.00015054222901270405
SDHB,-0.0009108847822474693,-0.0003463547778227999
URB1,-0.0005548439660638357,-0.0002794002668926441
TPT1,0.050670827313400786,0.07258781095643141
EVPL,-0.0005411322145008167,-0.0006309823348267985
IREB2,6.295668507787533e-05,0.0006502231996760361
C5orf22,-3.6539540510180305e-05,0.00010168014120900944
NETO2,-0.0012659667982660692,-0.00131285179648
PROSER2,3.007350449857651e-05,0.000521743248133462
KBTBD11,3.438264477141092e-05,0.0005243053946008344
TRIM38,0.00029733349778068185,4.574614369410345e-06
SPTLC2,0.001615955188389651,0.0010604269638953764
KIF3C,0.0009717949342843465,0.0009449970147324868
ZNF830,0.0004920748614632746,0.00042244184626454245
FAM136A,-0.007538017318766078,-0.00375849228093791
CASD1,0.00018027198725380347,-0.00011947728772823583
PLCD3,-0.0004351594122182428,-0.0003025242414210763
USP36,5.5733703577095995e-05,-0.00033988224873446375
MTERF2,0.00011175782274619667,-0.00010890630467964686
ZFX,0.00017040452685528607,4.6852037367993246e-05
ZNF761,4.1421404890097045e-05,0.00022548381599795292
ELF3-AS1,-0.00023474302280236437,-0.00020286234842347158
PBLD,3.8687601047354585e-05,-6.314750826652858e-05
AXIN1,-0.00014767782703113775,0.00018604999784360717
GPAM,0.0004236461625763254,0.0007548476447101483
HSF2,-0.00022255769598802296,5.8291566617582906e-05
ATG10,0.0008463446742473564,-6.368194768155617e-05
MAGI3,0.001045883148525372,0.00042013778472582523
UMPS,-0.0005694930119493755,-0.0006326414511799315
LRP11,0.0007585125421806572,-9.524752067284495e-05
COG3,0.0004125902203009387,0.0003055833641147888
USP9X,0.00010199541029504092,-0.000394501258971099
DDX59,-0.0004289716979833888,0.00042440892870864675
CAP2,0.0008538072846130093,0.00039962559779223934
ARID2,0.0004010947876364104,-0.00036971824436754616
LINC02166,-5.714578903222702e-05,-2.40359088269053e-05
CMPK1,-7.537240209077673e-05,-0.0009159242619992238
WNK1,0.0016090123710148676,-0.0009216895093591256
AC025159.1,-3.164993682335865e-05,0.0002064747851227552
NACC2,0.0007903129507585086,0.000683190274523407
AC012510.1,-0.0003562407911454929,-0.00013402243324120243
UROS,0.0003511335833954181,0.00034645664662521743
GNL1,-0.0007377822009878,0.00013069293179606
SRGAP2C,6.381979973339242e-05,-0.00013059767714678652
HLA-B,0.008189959134494298,0.001806870693933923
RAB27A,0.00023779127126828816,-0.00022093137093358157
ZNF74,-9.292065867594542e-05,2.7363216930879925e-05
KRBOX4,0.00020023011107433167,-4.8006745009545545e-05
ANXA2R,0.001716180666682895,0.00048313774752369563
MON1A,-0.00010702830357338754,0.000556951207420364
PRDM10,-6.605835168743306e-05,7.34688631026893e-05
NDFIP2,0.00013895997107577637,-0.00010271391843062507
GOLGB1,0.0026593660872611937,0.0028250774612147297
UNKL,-0.000322518985061267,-0.000677027042105576
MSANTD3,-3.561374420345358e-05,0.0008427995883213677
PKIG,0.0021981087593322427,0.0011327708880297116
APIP,-6.0384040638796815e-05,-0.0005958797510293825
CENPH,0.00016715407594325,-0.0004508889871527801
ZNF496,0.0010968236568385384,0.0006883818104295499
RANBP3,-0.0001678835741674849,-1.0138857232478746e-05
GNPDA2,0.0002162560267585795,7.076531574415396e-05
TMEM87A,-6.529378943298979e-05,-8.375693467364442e-05
CEP55,-0.0038917481587380327,-0.0025938389023348616
WNK2,0.0006190991326231804,0.00018337620080928593
MYBBP1A,-0.00271670142585195,-0.0009207420823834631
SLC25A25-AS1,-3.3778455177707904e-05,-6.253120638661288e-05
SESN2,0.0002503051795134258,0.00031972493006829356
FSTL3,0.013077294007524448,0.005231909495611029
NOL10,-0.002056642003950012,-0.0009456494768232636
DDX18,-0.0033916585248049335,-0.0017438760380009352
USO1,0.001389796585237595,0.0007715055088284492
IDS,-0.0012815437084954652,0.00038291612242036564
VPS37C,-0.00021605002575582344,0.0005359559335287904
RAB40C,-0.00012498103498974594,4.321904870962392e-05
PRH1,0.0009092542518562104,0.0004455208168045407
ELOVL7,8.048787086899458e-05,-7.694578383347824e-05
JMY,-0.0005756361601673978,-0.00011318446722679631
YRDC,-0.0013144351368838915,-0.00033709776557488394
SERPINB1,-0.00027964621782303124,0.0006054722786061911
AC069185.1,-4.7786531119743413e-05,-8.290318694535219e-05
MUM1,-0.0004609131118911908,-0.0002603398684319768
CPEB4,0.0008391484409375102,0.0007333398199947775
NAA10,-0.0010445383125995565,0.0011605474723017832
SNRPB,-0.0008750090961445911,-0.0009737232181674299
CERS6,0.0004517575061072234,-0.0004535145004534631
EOGT,-0.0002424140304555319,0.0006530532527365634
PTMS,0.02354638703437446,0.011499947503204598
CHTF8,0.0006120729204599731,0.0002965148943186204
AGPAT3,0.0013911762155103472,-0.00019299674550530475
MYO1F,6.983045723023596e-05,6.187105689403982e-05
SRSF1,-0.0027183611751120137,-0.0011888962353753467
BLMH,-0.0003479813814037774,-0.0014119073587119154
COX8A,-0.0031828787858376195,-0.0013469495424249039
KANSL1-AS1,-0.00011250223311601091,-0.00014097779484646214
PSMD12,-0.004714895332718513,-0.0004200070912292611
TEX2,-0.00040195128609205174,-0.00012609952678086626
LAMA5,-0.000739995433606609,-0.0009192669257268342
AL163051.1,-0.0005314265637404681,-0.00011954399252289718
SH3KBP1,0.003976450812525359,0.005617954304599672
CLASP2,0.00014093106788684711,-0.00015123387746602903
PIEZO1,0.002201105459763525,0.0015607673577871842
ZNF384,-0.0003476004328330992,-6.980580578769204e-05
SLC25A33,-0.0010380449219519756,-0.0007424657429901982
CCDC174,0.0005358634438849834,0.0006595347865140313
CASP7,-0.00010253160727298075,0.00022943040375414002
BRI3BP,-0.0020087825065831766,-0.0023098922827575266
BTD,0.0002515812050298276,-0.00023631544950078532
SP3,0.0013770491382706063,0.0004236586294251831
PLIN3,0.0018699586159065323,0.0019261787703372378
CD151,0.022392322022795685,0.009624014035195848
FER,0.0003300007796564656,-0.00015613954956909305
FOXO3,0.000618492462834291,0.00042071392742369456
RFK,-0.0030689016887859473,-0.0004349933155211501
HIST1H4A,-6.061803380918726e-05,-6.324100880247736e-05
GNAS,0.034077026294283816,0.0156386592380552
XAB2,0.0006402726782797908,0.00022529379537806704
CBY1,0.0005570857109100297,0.000387657540143704
ARHGAP12,-0.0004698768319980346,4.420495931232797e-05
MEST,-0.00017849558997925315,-0.0003219751653770476
ETFB,-0.0031686003479813696,-0.006692430001368543
SERGEF,-0.00019633185675368677,0.00016211387931489328
SENP1,8.470515526176301e-05,-0.00038054282730214155
ARL6IP6,0.00013649041326829132,8.954170698316025e-05
NUMA1,-0.0012503380890725331,-0.0009677081226954955
EIF4E2,0.0004054426295479741,0.0001348184242722236
PQLC2,-0.0002944701626337123,-2.4976440100667507e-05
SFMBT1,-0.0006413723093945702,-9.590157047767073e-05
FAM107B,0.00015457334661123965,0.0010071731338577661
SMIM26,0.00024511120467586486,0.0006726461946843102
PLEKHJ1,-0.006206063528900084,-0.0012889361320589348
GCA,-0.00014511487571266935,-0.0002729208463985682
SPRED2,-0.00018542877808457988,-0.0002006792785973593
AC009779.2,-0.00039742736780805577,-0.00015260302352692917
RBPMS,0.00026231434952821267,-0.0006620438050426809
PLD1,0.00013399527598840821,-0.00019709653476100575
TMEM86B,0.0001804495227039022,2.4811695836372636e-05
RNF216,0.0006152379255421706,-0.00016911205860533146
CHTF18,-0.0010468600118099828,-0.0006861741311374042
GPAA1,-0.001241296309355592,-0.001084333152784147
LINC02035,-1.5168600564540911e-05,0.00010418515294171124
NXT2,-0.00033032102839592863,9.965245045857922e-05
CCT5,-0.01578308334420341,-0.00719371521248411
BMPR2,0.004302744019977156,0.0036964557649003076
ALS2CL,0.00028568858441831065,0.000339798280249868
MRPL9,-0.0011515423953707515,-0.0008141594256868902
SDHAF4,-0.0001240407980147459,-7.408481529080416e-05
CKAP5,-0.0013518535035495567,-0.0012345058443587818
APOE,0.0013816847552015692,0.00035404941770999647
KATNA1,0.001259141712062726,0.00032056116616320843
HSD17B11,0.0004275484445791466,0.00040407518878398573
KIAA2013,0.00047266453907153136,0.0002745724350487666
CDKN2C,-9.916748745361799e-05,-0.0007638681731786499
SERINC5,-0.000253622108108779,-9.613926612386492e-05
CKS1B,-0.004852337216326579,-0.004568215874944513
RPIA,-0.00043980009157553325,-0.001036480435634224
RN7SL832P,-0.00019911631443102025,1.7318607189293896e-05
RAPH1,0.0009047698247540934,0.0003045647924369561
AC139887.2,3.180271097196175e-05,2.6705092836824548e-05
GRWD1,-0.0023726572782848316,-0.0018322271180273122
DCTPP1,-0.006656712722806674,-0.004626000233176983
DMXL2,0.00025545504807437486,0.0010384479194723416
RAB18,-0.00030822252504721906,0.0003384625389627772
CALM3,-0.005486317298380617,-0.001656947802632001
SAMHD1,-0.00047159383469168184,-0.00015877907897625891
POM121,0.0001306865574487327,-0.0001012903768682513
CCDC82,0.0011832149438735075,0.0007808710567353153
CHRAC1,-0.001161030061757096,-0.0005771984918407128
JADE3,0.00011496700602768855,6.982091499655603e-05
MYLK,-0.00025396620122941616,-0.00016202710364390143
BRI3,-0.004638337487727869,0.0064978799828237874
PLA2G12A,0.00026516690787872364,0.0005280003026828269
APRT,-0.03476786548424503,-0.006499144447108902
ZNF354A,-0.0013488748916257837,-0.0003071129827304328
PINK1,0.002292716315109046,0.002012266315943649
TIMM13,-0.00648617780076942,-0.004533262693471984
RNASEH2A,-9.691872547702291e-05,-0.00011377766594728136
PPME1,0.0019518192346773546,0.00037639986186047055
ZHX3,0.000710345708220005,0.00044806514532031
ECI2,-0.002429703296868179,-0.0014409288743418738
MTMR12,0.00010998934905990978,0.0002422079057699429
ZSWIM7,8.6984388840189e-05,0.0008181220124154148
PA2G4,-0.01885813947563615,-0.010914790131665046
AJM1,4.7129915394837536e-05,1.2264451374701975e-06
SLC9A8,-2.573949342702622e-05,-0.0002512071266666037
NBPF15,0.0006805330981857218,0.0005596408685763782
JAKMIP3,0.0001514876108885132,-3.686587296502928e-05
ZNF32,0.0006343634399358788,0.00010828820495947546
CCDC85B,-0.00604477496276013,-0.0057881538592799665
YWHAG,0.002958534598804044,0.0027350996619303525
EIF5AL1,-0.00015869735280322884,-7.750489298396823e-05
AL034549.1,-0.0002222246625409085,0.00015100642167992586
INTS14,-0.0005984241148314341,-0.0003091779571315157
DCAF16,5.8914715916139073e-05,-9.32761973066532e-05
EME2,-0.0007051352139678452,0.00015874349719989617
CPSF7,-0.0015656744022439402,-0.0005815733171784968
CDKN1A,0.006244828377518859,0.005245676265465612
OGA,0.0020775203479380705,0.0010565893515249811
NDUFB2,0.008037810887181971,0.0018284538436532216
CNBD2,0.0003093997058155686,7.168313459791923e-05
PARP1,-0.00602422498655392,-0.004189445992071459
PPP1R15B,0.00042957582281826846,0.00039816888591306666
TRIM3,7.133528244042367e-06,-0.00018828142670031424
LEAP2,8.383371887402492e-05,-0.00014352647099469623
COG7,-0.0002322438041426052,0.00025008920673728565
SEC22A,-0.00019182640804082024,0.00019061528385868966
GPRASP2,9.175511601157667e-05,-3.045416572924036e-05
RBP1,0.0030466711137600963,0.00385686744746543
JOSD1,-0.0005216604909133247,9.262248459617735e-05
PICALM,0.002939365887239036,0.002688356965499353
