,norm_vec,s_vec
REL,-0.00023677526378252227,-7.295310138916095e-05
PDZD8,0.00462722916223775,0.0007058703066859438
MIR193BHG,0.0019431518367714494,0.001303579867422541
XPO5,-0.001410812382806265,-0.0004162637498326946
DNAAF4,0.0005603314100789736,0.0004703399801768379
NBPF15,0.0006805330981857218,0.0005596408685763782
CASP2,0.0007285136324664081,-0.00017059203054662112
TBL3,-0.0002511868658783186,-0.0003924928913532093
GINS3,2.7711813289906523e-05,-0.00040752807715258943
DMWD,-7.321654515399707e-05,0.0012442707595485736
NIPAL3,-0.0006013184176781781,-0.00010601897341501679
MED6,-0.0004416422898492268,-0.0005998215645951387
DCAKD,0.0004607403031367643,-0.0001303380771436581
CDK12,-0.001714747492215524,7.714477848099937e-05
DGAT2,-0.0006639942403088497,-0.00018940948684829348
MRPL49,-0.0003859920863819017,-0.0005639279914892308
ZBTB14,-9.576393734128105e-05,0.00012533054850182623
UGGT2,0.00058293959254888,-4.217737461787004e-05
COX7A2L,0.00016683916538392203,0.0009143122188339719
PLEKHA3,0.002890005534418798,0.0017128525302847059
IL4R,0.0007384185853861504,0.0005313300642661416
DGKQ,0.00016641587345984173,0.00013350451282085742
AC116366.3,9.812726866954316e-05,-3.5111688410893655e-05
HMGXB3,-0.0004681238327927176,9.070168246963333e-05
CIB1,-0.004009467713896918,0.003239175843569336
OBSL1,-0.00035021684736128616,4.3229589542064054e-05
B3GALT6,0.0005319986867617737,-3.3695502862731194e-05
CIRBP,0.002256797457602615,0.00022130145355348847
LOXL1,8.940807353351151e-05,-1.1122064807838925e-05
RASA2,0.001159291763162685,0.00046057556454107937
TET1,6.142890606903375e-05,2.7982967982579655e-05
CTSA,0.0033807417864147233,0.0025141044465565184
ABHD15,6.915296358150496e-05,5.012810822835786e-06
MARS2,0.00015402703082059724,-0.00011100507486079867
RYK,0.0011189780691917193,0.00033481162683751263
PDE4D,0.000852440192043606,0.0006446000715700401
IWS1,0.0025380401980231735,0.0013842260970598512
TMEM237,1.9021105588556053e-05,1.6514764775397665e-05
DDX11-AS1,-0.00019416229437374405,-0.0001590344535843758
MYSM1,-0.0004719519388857534,-0.0004151232453289802
TMEM44,0.00012450812579547734,0.0002880869461152735
MAP10,-6.039706531395425e-06,4.870917291616032e-05
GSK3A,-0.0003240856668822926,-0.0005882357185931999
AC016745.2,0.00022777912132942118,0.0002465413333958933
HMG20B,-0.0003220348363425856,-0.0007964328514792671
CUEDC2,0.002384622175037459,0.00048251693801246745
FBXO43,5.656124258626984e-05,-3.148205403165947e-05
CDC5L,0.002200809631322103,0.0006425431985963459
SLC25A23,0.003046273275188778,0.0006786346720450062
MAP2K5,-0.0002169606219173065,-6.171958379099442e-05
CDC42SE1,0.00023581705705309744,0.0009641404672916668
SMIM37,-0.0013774690813821925,-0.0011142915865959928
ERCC6,0.0003771147634366448,0.0002623634157022477
PTCD1,-0.0004841547121992674,0.00010552959776949287
DUSP3,0.0003768565071211872,0.00036362065203906515
ERBB3,0.0005684719775809912,0.00024108039737143853
MAP1S,0.00034545788044905,0.0005525475230109621
WASHC1,-0.0007337159682388839,-8.499229226109293e-05
CHUK,-0.0004750970994649016,-0.00013867785949994344
AC087393.2,-4.737479484582466e-05,1.009895184804107e-05
ZNF200,-0.00029240030754322993,-0.00018466896667334388
SEMA6B,0.00012588425718443192,-6.357530678277093e-05
COL4A4,0.001176294308472758,0.0003363029074761283
CYR61,0.0030806431766186365,0.004180079843534963
EEF1E1,-0.00038038704863006605,-0.0008335789940065508
FAM201A,-0.00014261138254939332,-0.00016932573176723232
TRAM1,0.011103443863477282,0.0041827541672890545
ETAA1,-0.00016114360529890693,-0.0003367625486352941
SARAF,0.003697455835095681,0.0036893599871617114
VPS41,-8.03728918195053e-05,0.0007916310789288379
YIPF1,0.0008935250040375544,0.000743598031485371
MOB4,0.00036173047630496557,0.0005892759918141923
PGM3,6.026365721675192e-05,-1.0311641458771044e-07
TSPO,-0.001313610196662154,0.0050779807459160435
CCDC93,0.0014575814385299527,0.0012041066553123364
MPHOSPH8,0.000781325993370708,-0.0002674718144629334
RPP25L,-0.0016239786708601447,-0.0002731820072892026
EXTL2,0.0005133028573037445,1.2560496428690465e-06
RETREG1,0.0001442123204035088,1.8952648397089974e-05
NFIB,0.00010818960702774753,-0.002124406298350524
ZNF581,0.0004931325799154053,-7.801281844608823e-05
ZNF771,-0.000380943203700968,-0.0003230935245653798
POLR1C,0.0002021773039701907,0.0002492720764300861
SNUPN,-0.0007806588381002132,-0.00021720737624097254
GATA6,-0.00017030233419086083,-3.146451152950201e-05
NOP53,-8.39109738372459e-06,-0.00029057627625925393
L2HGDH,-0.00021182788271241007,-0.00022540931933998234
SDHD,-0.0007528499493297905,-0.00031085217504912285
SWT1,-4.3730353314357254e-06,4.3887605857796896e-05
UEVLD,1.7423217318055372e-05,0.0007109971356477886
SUCLG1,-0.0003901572393127999,-0.000524097249800248
SNRNP35,0.00046800632674219735,1.7537899243249022e-05
ADK,-0.001492026503108859,-0.00022386099340610715
LSM5,-0.0016823511873786065,-0.005302383634476086
LAMA5,-0.0007399954336066092,-0.0009192669257268342
UTP18,-0.001914871117605013,-0.001838210784438526
SLC9B2,-0.00019406324270229746,-4.31405903204655e-05
SLC25A32,-0.00045692759126519575,-0.00024781031857492073
MB,-0.0002103031809360779,-0.00022302452795171132
ATP6V1C1,0.0013491192921671648,0.0008634308070461154
MKNK1,-0.00023765478640229776,0.0008091823769265059
MIF4GD,-0.00065787274542969,-0.0005885097737077105
ZC3H3,6.517100286244923e-05,-0.00019678300157856656
ADAMTSL4,0.000367439994069269,0.0002664005212757301
COPRS,-0.0011300796427234667,-0.0005347411815328283
AGAP3,0.0004966031914700746,0.00014385276567385893
MAX,7.851113834709998e-05,7.001855777698104e-05
RNF38,-8.171095920461555e-05,0.0001281245403314631
SMIM2-AS1,8.689825016679979e-06,-1.6616085645161056e-05
SHTN1,-0.00021292562029331117,-0.0001348386065669824
RPS25,0.010406656926921012,0.011904515178894515
ADD3,-0.0003554355614312288,-0.00024534856242103715
CRYZL1,0.0007597944310928907,0.00013840112439813816
AC012360.3,-3.842134590324157e-05,0.0002793531900381555
CBX6,-0.0015185429585318347,-0.00023586972157455845
CYP1B1,0.002844056568268549,0.0008967109285957796
BRCC3,-0.0008251978527855203,-0.0007304950026192076
LCOR,0.0013041977828899926,0.001010742613295206
SSH1,0.000151332810437518,0.0001956347813316549
RETREG3,0.0006732128017978583,0.000872957308364572
SYDE1,0.0003810280186599277,5.663982258046659e-05
RAB8B,0.0003524724120355474,0.0003938986441352984
KIZ,7.549028714874105e-05,5.3395780404712e-05
DNAAF2,0.0007122240475967677,0.0004774744069357501
PIGQ,0.0006970730539432464,0.00016520484427079665
DHODH,-0.0010500783404475368,-0.0005500945773742172
ACVR2A,0.00025874995127410177,8.090291017303901e-05
FAM122B,-0.00043274899080547087,-0.0006287315366134779
C4orf3,0.0028495394507198316,0.0016043973022390955
CCDC157,0.000621099726587466,0.0003399932617233685
NKILA,0.005273897260219043,0.00210273019985118
APLP2,0.017637771351180446,0.00858165079075048
ZBTB4,2.7278530088714475e-05,0.00016738175309886905
C8orf37,4.6785081754466315e-05,-0.00014101086178363914
MTHFS,9.170980470632474e-05,0.00036509425149398205
PRKDC,-0.0026886329242056303,-0.004058153856971645
MAP3K3,0.000591056083480826,0.0004896267901001082
HMOX1,-0.0022620783081975025,0.004430937643547492
GALK1,-0.00110152742271677,-0.0005170929525821848
PPARD,0.001778637923308176,0.0005040470411035471
FAM91A1,0.0008229995773285913,0.002078433787449521
AC008906.1,-4.529243460642311e-05,-8.297360589630116e-05
MMS22L,5.65544045419331e-05,-0.0005237120677139261
PCGF3,-6.727457178349933e-07,0.0006845276477985359
ZNF740,-5.193305806505962e-05,-6.788842288093807e-05
OSCP1,2.0673531972716054e-05,-5.790712867823066e-05
NAA35,0.00020404801123968634,-9.037980333963678e-05
MZF1,0.0005902251940845756,-0.00023591291637881
CDK2AP2,0.002906412718886458,0.001697211113675159
FBXL20,1.6387001913549984e-05,0.0003092602470164892
ARHGEF16,-0.0005877932313297022,-0.0003030723711604724
WDR35,-0.00016640448255391565,-0.00013198498077009445
RPS6KA5,-0.0006881640974136869,-0.00021729480150725738
FARSA,-0.0016600390067510757,-0.0006772898726456757
SLC44A3,0.00010784630824861734,0.0005534142669932977
PAPOLA,-0.0009184161072954173,-0.0008276205455841024
YEATS4,-0.00037107849078467413,-0.00020786393978023326
DLG5,0.0007456660068215013,6.388050326441864e-05
DYNLL1,-0.007280661294319813,0.004616925386019412
YAE1D1,0.00018489031668942696,0.00011077536922527855
KLHL28,0.0007053356067211168,0.00042569986610798295
GMDS-DT,0.0006295425502980172,0.000116026738921376
EXOC3-AS1,-0.0014037853521693445,-0.0006487825604974716
AL158154.2,5.6052565873324664e-05,-1.0150147598967105e-05
ZMYND11,0.0007360810471491019,0.00018092093968946174
RPL4,-0.0033086337060802876,-0.0010282429367582935
TSG101,0.0012286166082346125,1.143270776549659e-05
C11orf74,0.0005081917609896236,0.00029038172955197833
RBX1,0.001992429046629654,0.0024393498827149857
OPN3,-0.00021442153879423596,-0.0004312623093823878
PISD,-0.00041055864960944755,-0.0002901828516424979
