,norm_vec,s_vec
ZBTB20,-0.008974278852777148,-0.008777030599885329
CNNM4,1.746136633196811e-19,-0.0009235372660755745
CCSER1,-0.0028239896104116616,-0.002773833790224465
MMP15,0.005545151304146442,0.0011193368324004852
RHBG,-0.004187732633808738,-0.0029043209981185064
SIPA1,-0.0013153658046599346,-0.0009200151962961418
LY6G5C,0.0016080032794871988,0.0018054579778058596
UPF1,-0.004475569213512251,-0.003533599318356935
IL33,-0.00018181342206785011,-0.00011111961764913758
RAB17,9.898365171207788e-05,0.0006758215475741471
TMEM60,-4.926629895131123e-06,-0.005419081586211869
AL121603.2,2.910227721994685e-20,-0.00019621547123379303
NDN,0.0,-0.0002038549582392911
PTMS,0.025943231207030664,0.03211655254413058
ORAI1,-0.00408829676018349,-0.004295776483431784
IER3,0.040931401156840755,0.0319773181642157
SLC25A40,-0.003640905630608819,-0.0026545441518245516
FAM133A,1.164091088797874e-19,-0.00035492823183703103
MPV17L2,-0.0021107021610596603,-0.0015474531158190872
WDFY1,0.014689960534328346,0.00482704116787643
PABPN1,-0.006604729219392028,-0.005484778969162463
MPZL3,0.011611742418669364,0.0071230021480248405
TNFAIP2,0.018294136463666878,0.013901648222514947
TIMP1,0.039865241789207445,0.03889669632583573
AC233280.1,-0.0009764091210116476,-0.0005696182155287011
MCOLN1,-0.00016315358673427607,-0.0004975822242387862
CCT6A,-0.0056375481984189835,-0.010508291884442248
NUP205,-0.014226767698988436,-0.008267918584705871
L3MBTL1,-0.0003145286250846431,-0.0009730965277978221
DGKQ,0.002133250536138397,0.002653954131965152
LRRC37A3,-0.0019904880505020213,-0.0013516265205651668
SFRP4,-0.0010298042590361225,-0.0005472731102395353
SLC40A1,-0.017528070556196314,-0.009180940020120439
BCL3,0.01407780154008744,0.011369324075940022
ZNF688,-0.0026119478672067503,0.0004952168577206874
GRPEL2,0.008227264742049649,0.005437437191673864
LINC00562,-0.00033055339817347995,-0.0011445442273442126
SNF8,0.01816448991629556,0.015399441172434978
SMOC1,0.0,0.0
AAMDC,0.006870673905028798,0.0005053192898656222
IFT74,-0.010009734537129217,-0.006013003550706521
ZDHHC20,0.0003443754468864679,-0.0013509438538172698
AKT2,-0.0019098260362379379,-0.001319421595658919
RTN2,0.0071357582653993005,0.00521943148217924
PHF3,-0.0023033985527662285,-0.00039131574993407907
CNTNAP3,0.004784957378069345,0.001651641357499345
AL022068.1,1.164091088797874e-19,-0.0005118180199757575
TACO1,-0.003874414922058593,0.0025171633697637346
TAGLN,-0.002008362101784508,-0.0008539044895776775
CYP4F12,-0.0019115058074934506,-0.0016140341179272657
RP9,-0.002807638951232213,-0.006014305251263239
KTN1,0.0046882275023173705,0.0020978133227218193
MOB4,0.00422509900719473,0.008255255488043784
SLC27A2,0.01147085281379214,0.005892144938982148
