,norm_vec,s_vec
FTSJ3,0.00019814522688050743,-0.008921513388182646
FAM219B,0.0035068381990121587,-0.00011415077585692588
UBXN2A,-0.018604280228224513,-0.006087423751116863
PAQR6,-0.00014222464705249013,0.002051046363516557
AL162411.1,-0.0030774335971071307,-0.0007454530967645322
MVB12A,0.002156777016759536,0.0023983937227483798
AC008555.5,0.000896323238139769,0.000879756566367433
GNMT,0.0015346370058193306,-0.0009574670311479647
LRRCC1,-1.4879074722413117e-05,-0.0005930928618851731
SUPT6H,0.0014238563209297574,0.004057752174418979
AC106900.2,-0.0020264185597686033,-0.0011650779616407788
GALNT2,0.002829683136622568,0.0018499727401168856
SNX25,0.0006672099101522976,0.0011925228592234774
POMGNT2,0.0027969771796914527,-0.0014831813243298378
XKR9,-0.0030253642145111528,-0.0020507132038272875
SEZ6L2,-0.027072578978146543,-0.015975981426494295
COPB1,0.0049891815305683875,-0.012031393210781737
WNK1,0.0024802150041724905,0.005045376503537684
ABCD3,-0.009228527822636274,-0.008762536131187684
OVOL1,0.00201208449899662,-0.0004375348067820734
FDX2,0.0033033755776986844,0.0021918296409599997
KHDC4,-0.007851095357038838,-0.004614962114383252
XIST,0.009743795713540232,0.0059116158717230196
PTCH1,0.004497996809054437,0.003952547301225968
ADAMTS9,-0.0035942772397353083,-0.002025784958561419
VPS25,-0.0006283879918300765,-0.004448024536173292
RHBDL2,-0.0008280557541750276,0.0011669513095573403
RANBP6,-0.0021321392248746926,5.010627776984986e-05
GNPAT,0.010757947332265295,0.005810052410957873
C16orf87,0.014727644827380997,0.00886352541778076
AC006480.2,0.0017038576349516408,0.0007634584553291772
TAB1,-0.00017163650751464342,0.0008594003931683544
NKX2-8,0.0007643899779529892,0.0007479285732435954
APCDD1,0.0010445420875436766,0.0012236176839894178
PSMA4,0.005392623672726745,-0.013892103321528335
AC069148.1,-3.971853472298618e-05,-0.00012673456288879377
BRWD3,-0.0016986189918220033,-0.00209920582929038
OLMALINC,-0.0003704142363030216,-0.0011716080020821474
SRP9,-0.009785971032833574,-0.011172290890958976
AC100810.1,-0.006191801429506929,-0.0013161320190603397
SLC9A8,-0.0068534529410774914,-0.0010181437984025093
RNF166,-0.006065931729091448,-0.004393173769364178
NPEPPS,0.020065561743608823,0.012332478272975506
ITGB3BP,-0.009281350412235661,-0.010950184061018308
MAP1A,-0.00040482005627744117,-4.584043805686595e-05
CCM2,-0.007314665463029788,-0.008660696622256311
C12orf29,-0.005977182017681525,-0.005712462062753353
TCF19,-0.00195730283579466,-0.008110719543930042
REEP4,0.004974067945817266,-0.0034894081289999586
DTNB,0.011005720560524346,0.009374279208381993
RAB3D,-0.008838686653199736,-0.009036065937081261
AF127577.4,-0.003099250115840705,-0.0017161635177062615
GPSM1,0.006350367247855799,0.00456736246413421
FAM98B,0.0006624036041681911,-0.0013865177095703821
IFT27,-0.0040475285930697425,-0.0019413485510173102
SEPHS2,0.01654736357883602,0.003992262889360338
PCDHAC1,0.0003100214803043844,0.0009870966536500308
WASHC2C,-0.010809543271694491,-0.0009475837689049694
FAM91A1,0.014105926915797097,0.0030202038764626225
SNX14,-0.003532056757754888,-0.0012195073924991503
TK2,-0.001207938066055826,-0.0009520569415848168
ZNF695,-0.000744688740023952,-0.0017119411247971657
COA3,0.007743020641451612,-0.0029769683198982047
GVQW3,-0.001138712513734711,-0.0007778019902541315
G3BP1,0.017701987080628125,0.01563298393652467
SRR,-0.007665110536184721,-0.006252279957162344
SNHG10,0.006163682130749729,0.00024659761642763104
RAP2A,-0.0018596430507268687,0.002937869373548407
HIST1H3I,0.0017646057305169076,-0.00034813629302804896
NOL8,0.014841186567873444,0.006305388425558318
PPP3CC,0.0022310999177360784,0.0020592192218219837
LRP6,0.0016096541778085926,-0.0012424332326266825
NPNT,0.0012664593752264813,0.00784947791706382
ALG5,-0.025692991615636675,-0.011450557032391376
SLC5A6,0.017466122683681754,0.0016152039614620662
ZNF410,-0.0029830221575984756,-0.0022095053233588077
MET,-0.003782197195574468,0.0009722200987255526
AC027575.2,-0.001885436387780479,-0.00045762207819662407
SGF29,0.0010508645605263483,0.0011995668011805323
ZNF516,0.0016531703613262415,0.002695371681856118
UNC5A,0.0004554850063323901,-0.0007884099490200507
IREB2,-0.008650159779763876,0.000437713645917555
PLOD1,0.005285976869821065,0.0010436289246725122
NEURL1,0.00039863980870232207,0.0015962030287703906
INTS5,0.0016232718543794545,0.00028811705473873097
FAM102A,-0.020530967063488312,-0.022563634419212452
BTN2A1,0.0031640629133726453,0.001629689710741829
DDX39B,-0.016161882621932987,-0.0020640791542596753
CHST11,-0.00363866327212226,-0.00022222665251026152
RDX,0.05272700392370029,0.05837523066387079
CNOT3,-0.0017923861625799896,-0.00026636239357997804
RBM43,0.0011613401975421056,0.0016621140597796247
RAD51B,0.0036019216852978056,-0.002227345225985063
ANKS1B,0.0028123056039840006,0.002219014413894092
AC020916.1,0.002744050350715014,0.005388784540888342
ATXN7L1,0.0006583621374819831,-0.001985124486318345
SRSF3,0.017134268663143503,-0.019566101375912637
ZNF519,-0.004439053269781581,-0.003773390071441653
FBXL22,0.006977984213371648,0.00667408936027044
KLHDC9,0.0097512181294196,0.004463872515359641
ANKRD29,0.0014710133595058203,0.001258336625573993
TMC4,-0.0028493929833776086,0.002114845634933938
RNF4,-0.0012632548602856384,-0.006232083519263942
LINC01725,-0.0003263976324276186,-0.0003459034289774055
AC008622.2,0.00124379450188775,-0.00026352983927604447
ADNP2,0.008325780817081376,0.005805551523558609
PHTF2,-0.006330610194435316,-0.004972734834055681
TEX22,-0.004694488369226231,3.31448597406096e-05
TPD52,-0.005169651722091984,0.0016732686528286233
NUFIP1,0.005126583702780337,-0.004322104263141004
TAOK2,-0.0027848199225292327,0.0006993853966155248
ANAPC16,-0.001000760381866369,0.008409584561540577
POLR2K,-0.001929999588420713,-0.015627348310875342
HNRNPK,0.00045240761565444994,-0.00983628684032377
TMEM125,-0.0027248833153887034,0.006114715529784988
AC084033.3,0.0028953752532198227,0.002069471118878139
MIRLET7BHG,0.0009189244699572635,0.0010750956170139804
AL591845.1,0.0036577529411138026,-0.00034763823352234306
DHDDS,0.007166139279776769,0.0025609546808793775
KANSL1L,0.00019700196428943103,-0.000545834103057931
SPOCD1,-0.0020152901926332937,-0.0012561479520516925
GALNT3,0.003517747818333883,-0.005548686341505679
CGNL1,-0.004622978320048454,0.0008431654736864644
BACE1,0.009484777985729833,0.008754712081774366
LDB1,0.009797838212112409,0.005731984956063197
TMEM60,0.012628569600609808,0.0018603831767363302
PLXND1,-0.009419871599161318,0.00023777954587355442
HEXA,0.0189055293328316,0.006497620691423893
CCT6B,-0.0032712360459450887,0.0008821046452416029
ANKRD46,0.01222361050855911,0.007487736104356325
SERPINF2,8.556648883512171e-05,0.001234014962898911
FAM214A,0.022957291733759756,0.020147677894376062
FNDC10,-0.006495140957419547,-0.005536340994793589
DDX51,-0.0038394374734246326,-0.005137165833715279
SNRPA,-0.017002833284811284,-0.0029215061817289127
ZNF195,0.0025587822464731343,0.006090643209031213
ICE2,0.0019446075693956772,0.008556331808663902
AC069185.1,-0.0011221312435854697,-0.0009986318410278555
CDC25A,-0.0028197327638120016,-0.0035755635903083577
GEMIN5,0.02100803235862506,0.0003670186138567013
MYEF2,0.00359412406708725,-0.003963620636948248
CAMK1D,-0.0008585346681705512,0.011758127339353056
NEK3,0.002496210979414864,0.0024726554654020036
ZBTB48,0.0027286070427829487,0.0023352008178165197
NOCT,0.002396108105050234,-3.189653851132552e-05
RPS12,0.024311508283647407,0.03736089676420708
VIRMA,-0.02569372202013762,-0.017356481211022685
UACA,-0.010253327880730828,0.004051212691249775
LINC00467,-0.008240057684699691,-0.001691675890202494
GOLGA5,-0.0033078974054675343,0.000498195835953938
AC005332.4,0.0009217461122394259,-0.00020989839584224326
UFSP1,0.00195722800107477,-0.0006854459256650305
LMO2,0.0007652777560955666,0.0008353236329097121
C1orf54,0.0005161432769762724,0.0019668519249551927
SDHAF2,0.01140820557811556,0.011888483892805076
CLIP1,0.002315573128756576,0.002461640878887863
TEX264,0.01522486802343673,0.00865268695380944
ACTR6,-0.0030191464396628303,-0.0029360446065303503
MESD,-0.0032416074514742634,-0.01447661577192551
OGFOD3,-0.0023586463723230303,-0.002828234506499562
KLHL18,-0.0014242514760412603,0.0007344051038366677
TSR3,0.0018225514850473497,-0.002674496189589743
AC022098.1,0.0019159717493337633,0.000386501718098387
TMED8,-0.0007917681961134746,-0.00598012607421972
NRCAM,0.0012065566447264225,-0.000125476043833638
NKTR,0.004039734122931938,-0.0037349705136831227
ABCB10,0.005839951549726904,6.866452458152285e-05
ADO,0.003623894570489342,0.0018660764722019498
AC004130.1,0.0005077047804881095,0.0014178818935107447
KRBA1,-0.001748180067103214,-0.0011222520211315859
NEPRO,0.011213434140065991,0.012780529297703897
RANBP9,-0.004347087970234772,-0.0022750473517435636
AC016596.1,0.0011050036934194924,-0.0003398056332288552
UBE2Q1,-0.0057689082729024226,-0.005963560611980744
EMC7,-0.006683047501763228,-0.01306500555694588
ANAPC4,-0.004058092066704749,-0.002456340779853072
RNF8,0.015089613608062095,0.00407667433883135
MXI1,0.004857714891832442,0.003365612553265747
