,norm_vec,s_vec
PDIA5,-0.003289831491689614,-0.0030445504111708413
PAX6,-0.002645204688200469,-0.0012622554698948952
AC100793.2,0.0032450841026938834,0.0024792225742790554
LACC1,-0.005841232812237097,-0.00279071198111601
ZNF142,-0.0008389068246172783,-0.0004149283708742127
TBC1D5,0.004770234139260388,0.0023548277863932967
NCEH1,-0.013520395259937843,-0.012312101136582015
AC245041.2,0.0038287830579175836,0.008916627931956649
FZD4,0.0008911146547427792,0.0007621125960446851
SPOCK2,-0.0019382087523000756,-0.0015372197137570923
ZMAT1,0.009453254406117946,0.00563327557726003
PPFIBP2,0.0022421882160067208,0.000377073228831763
POP1,0.005073664625392486,-0.0001426315548761819
KDM4A,0.005878398275520646,0.004689693266927614
UBE2R2,0.013958799457305169,0.015338042877516982
AC010969.2,0.0029993899331723457,0.002064630476478387
SEPT11,0.00034982982912074945,-0.002700591740631196
SELENOK,0.010420052747306544,0.0053628672928917875
KCTD20,0.0029896945056651497,-0.0019482803275933016
TLCD1,-0.0020430560818960213,-0.0035094663102427817
GSK3A,-0.0025962050004270892,-0.0019609900920172156
ARID1A,0.00024616900029036324,0.007847177089444683
GABPB1-AS1,-0.012548275950662439,-0.006003827157558082
KLF4,0.0019325683800414095,0.0023397828977527115
MSANTD4,-0.004895504951696526,-0.002257363719961859
RABAC1,-0.011390550385451064,0.016471175724935803
GJC1,-0.006946694596151531,-0.006947142562427928
PRR12,-0.002821115519316404,-0.0020400598118370324
PML,0.0024063594778318672,0.0032757549486895944
TECPR1,-0.0048218948636806706,-0.0010224639279546187
MFSD5,0.0066507672941699845,0.0019683003878761774
CASD1,-0.003655066422753079,-0.0011869204626097322
PPP1CC,-0.002976836641153417,-0.007627856635289241
PABPC1,0.005237083521598857,-0.015459560342542783
C8orf44,-0.003836805076128504,-0.00119805287620863
CCZ1,-0.00494632248537027,0.00011204219380975385
EVA1A,0.00025926705612578076,0.006016537684472614
NDUFB7,0.006458728223144218,-0.0021899587941208564
CFAP157,-0.0010319855538802947,-0.0013332714043088293
ZNF101,0.004358224070187478,-0.0010077511434642247
VCPIP1,-0.0021694890077461984,-0.0018485607707952026
HIST4H4,0.0016659076314781745,0.0008996927131315213
MPHOSPH8,0.017195242041933605,0.005068760337194542
STEAP3,-0.0008692027275661508,-0.0035578999769595348
ARMC6,-0.00449643267161084,-0.003654842040549938
NCOR2,0.023732083761029248,0.02445943180596782
CSPP1,-0.009101335467589863,-0.004923164324667421
PHRF1,0.010461918018167019,0.0011678074629198395
MBNL1-AS1,-0.002056064544042045,0.004649013416975938
LAS1L,-0.0030750828333228606,-0.007368528788938203
TAF1A-AS1,0.0004082390386974643,-0.0004002870075910229
UTP4,-0.002968554855553093,-0.004454183658198752
MFSD1,0.004017135076134249,0.0002625768220094652
MAGIX,-0.0024301332371521847,-0.0007218833539783924
TOB1,-0.011259339697998772,-0.006825989508572681
SASS6,0.005876824994268182,0.002060433908503704
CHMP4A,-0.006782659747407219,-0.0034567547409950707
DSG2,0.021979590168410466,0.02750587531502366
ACOT8,0.0028808165450069805,0.0006611645610455181
MAPK11,-0.00464506033382653,-0.0029886332705874076
PRKAG1,-0.0007808161795226633,0.0032867583559391487
BTBD7,0.0100119042933993,0.0022067125397143904
PAWR,0.014809874994627227,0.01598233514117092
CCT8,-0.009089349481069379,-0.016960753081646355
EWSR1,0.0031596248221438484,-0.005704697907652726
SLC49A3,0.003986460557060868,0.0031982741408026895
ZNFX1,-0.0019844641452005096,0.0009089831045078885
GNRH1,-0.0010050906065098481,-0.00024960008488519414
PHYH,-0.003036252103175446,-0.002066810290581666
LINC00476,0.004071377506390014,0.0034136196450320145
TUFT1,0.02641649626004832,0.02535693558071213
TACC1,-0.01418762718526717,-0.0014492766528414836
PRPS1,-0.002821455473422375,-0.0020246393083487332
NOP16,-0.020178821668972575,-0.017216992316254273
GPR107,0.005999372268611215,0.003874371660311703
AC112220.4,0.0019441363081384982,0.0008299746807835602
ALDH1L2,-0.002333297723609294,0.00038077946737595796
CHTF18,-0.004482080957893134,-0.00532138880584815
HMGN4,0.0008134856603799413,0.003115294759435728
CKS2,0.003950466451982219,-0.0025837386953046996
MYBL2,0.0012531147103603095,-0.003144454214613138
MIR34AHG,0.004718864001229596,0.003367909342227874
SNX22,-0.002947307670300606,-0.002071865984114584
SIGMAR1,0.0028244439365950566,-0.008052097011086723
SNHG25,-0.0007655884269679628,-0.0014250958037693798
OTX1,6.293063859010352e-20,-0.0001882048500076478
NUP37,0.020639557114596,0.00220726480494448
KCTD14,-0.004347969836034186,-0.0024858502030226603
ZNF232,-0.0022829822660532,-0.00043259834499989564
CNPY4,0.006569075730295255,0.006032114879376623
FAM129B,0.0039279721996691485,0.0010843640727861974
MVB12B,0.006844359841762885,0.011589394168417725
ATP5MG,0.003044306134239441,0.0028940100156506455
RPS17,-0.010145731359637568,-0.019287975486498066
INAVA,0.0031907487386794017,0.0026995980795309067
TMEM33,-0.006988761031459594,-0.0016794804730378148
HERPUD1,0.0024303611025532175,0.0018559216248253926
SNCG,-0.0026175114052411743,-0.00011515582763174783
RLIM,-0.002767070690869474,-0.0043295314366454014
POFUT1,-0.004177650088926722,-0.0029447651335920487
BX322562.1,0.002491447511210243,0.001384226500508124
THAP4,-0.011556840315370027,-0.007037374462480916
CSNK2A3,-0.0021046606091715448,-0.0017408073636379384
HEMK1,-0.0012354990947154294,0.0005583279335225011
PBDC1,-0.014094293404729948,-0.007309185518348112
SS18L1,0.0017943472374594594,0.003129308244345757
AC026458.2,9.969604684120904e-05,-0.00013861782198244536
BID,0.01235940381649853,-0.0038171364490185685
DNASE1,0.005557731147395171,0.005673238975233699
AP001347.1,0.00044706347728549605,0.002386336362545656
ESYT1,0.0018034736095585235,0.0008849779494539897
NCKIPSD,-0.0013117256030871613,-0.0017420464340130817
ARHGAP24,-0.0025547108554602304,-0.0008268023264513364
LIN54,0.0024423875566576916,0.0025279656787128148
AL118516.1,0.004207852720271128,0.0007962389613094178
SPPL3,-0.008743220644003302,-0.0038154216272369475
MYO1F,-0.0005701767600150914,-0.00054102247369611
MITF,-0.019032439284940635,-0.012675800971662361
MISP3,-0.0036885587269314627,0.0009535033124915263
AC087623.3,0.002144690492970863,0.0008835018492554379
TMEM136,0.006745721801019215,0.0007296487339823807
PTBP2,0.00030400975796117223,7.562338238176318e-06
MAP3K10,0.0011601223357062115,-0.00046245093117695444
RNF43,0.002995211251181246,-0.0017805316512603687
HOXC11,-0.00010549885449638782,-0.00042806559464736714
SLC27A4,-0.002812404738012198,-0.00016897390762621718
TRIM27,-0.0063915649969059135,0.0025576243444707268
ZNF829,-1.9083558356468733e-05,0.0015604191248661445
CHAF1B,-0.0006748308232314546,-0.0009276270622199284
SIPA1,0.02079958640170405,0.002208082184020722
ZBTB3,-0.0024615986099549587,-0.0011235682991525015
PCGF6,0.01523513860116877,0.003748473293665595
FAM131C,0.002415621420367876,-0.005148430780758197
EDRF1,0.006363626406333298,-0.003212352849633027
WHAMM,-0.006450483830540699,-0.0037205795382181384
PARP16,0.0006174488890518427,-0.0007415933268400931
SWSAP1,0.004947431922875171,0.0022074648757542913
AP5Z1,0.0033512504153208438,0.0016983268950357283
TIMM23B,-0.004533152618314606,-0.0015283157036734068
GTF3C1,0.00488622973444933,-0.001423123574322036
C15orf61,-0.005049739676952027,-0.0007886496512195172
ICE2,-0.0018794829482452454,-0.001181217944721007
ITPKA,-0.0008903520566422502,0.000822413984820374
PPM1L,0.00018802113107405403,0.0010515113658843634
PITRM1,0.0014066123292026085,-0.003574381156686774
TTF2,0.00020698312209615257,-0.006740866297000625
C17orf80,-0.000699235370544641,0.0015268006361237405
RALGPS1,0.00044799505534497467,0.00033073546500909083
AC004825.2,0.0015850670538085617,0.0018686706203249676
RAB8A,-0.002884186131744365,-0.003969351872608127
DYNLT1,-0.014670690868019448,-0.002753299349738414
ZNF883,-0.0002541361960662525,-0.0020109431752280134
UBE2T,0.0010559123703026876,0.00023441016687605857
AL163051.1,-0.0025111603438892497,-0.004211111451538587
RPLP0,-0.010993217347197154,-0.019141286747813797
ORC3,0.0018882107720426464,-0.005000520452856071
MTPN,-0.005453179135262998,0.011940100094041029
