-1.05505269380814	-0.064680302918054	-0.190009003154945	0.128943087336009	-0.665073156287925	-0.687803489833645	-0.381373613823065	-0.286298461667292	-0.64915137143119	-0.041234853112141	-0.520333202664914
-0.259792005900012	-0.955944999944651	-0.768394448342005	-0.288411859916363	-0.463975175772667	-0.09151621919117	-0.145424748112697	-0.6012373580975	-0.253241554143544	-0.419332542022642	-0.042149621810642
-1.06760436945569	-0.474651481189029	0.007471793574867	-0.982965859936992	-1.01321074634382	-0.03770314027752	-0.944994861200459	-0.654785259981551	-0.720701213468422	-0.151610162385346	-0.152524852237817
-0.693150826420113	-0.110203818329367	-0.265926834563795	-0.175359338798194	-1.01484382201509	-0.314761526857617	-0.220968906957413	-0.197614650526259	-0.529422223510156	-0.151915435195216	-0.303756778243305
0.215124727107489	0.071052787264336	-0.038772795675293	-0.241994375159992	-0.073271643871279	0.014559144419676	-0.201382638362638	0.014658812465003	0.077967028039841	0.028846692200512	-0.097201444468873
-0.016468348564879	-0.200934274281988	-0.128169269310382	-0.141875265341348	0.043584807932462	-0.880522090142007	-0.213674561118401	-0.085557089651761	-0.069869493563447	-0.238498910529355	-0.514790887167086
-0.426224670855862	-0.087265842792633	-0.172355494840996	-0.122894276917527	-0.272523659246391	-0.229166262092738	-0.755958702746029	-0.222638816146321	-0.137102810514891	0.051115228711034	-0.210527541273755
-0.595236505713346	-0.005299782889921	-0.267174291163937	0.10565757975001	-0.084392761970175	0.154475406544842	0.158440577433673	-0.652946736141325	0.505259626587242	-0.09769162707645	-0.404981353280803
0.052516009937756	0.063555406334033	-0.29945612489961	0.261327844971797	0.177435428214354	-0.249509678165088	-0.088221781621586	-0.097943479104705	0.147782857745464	0.197907058579892	-0.138949681302093
-1.03800826185853	-0.062500139236295	0.291154088562501	-0.778548265159323	-0.872320192619137	-0.070282406651797	0.249155046283496	-0.201403721724661	-0.783396992968303	-0.247773552974148	-0.045074328791843
-0.22289524219991	-0.368781811785762	-0.578257172727269	-0.431813441447977	-0.183681927109723	-0.702133679922988	-0.81875437424002	-0.325688629763046	-0.617680233093585	-0.121790253054488	-0.302906254034816
-0.059036912485395	1.32567512335903	1.02549313512004	1.3992525644019	-0.548364659285877	0.336634753188446	0.510756943543945	-0.286355835267095	0.197795854830648	-0.558986911839139	0.15982971113376
-0.031358877460384	-0.131733024360051	-0.132334699051287	-0.015009180803388	-0.159050718378593	-0.302397754187607	-0.282387384365317	-0.029821852656708	-0.119030357199402	-0.167613629681329	-0.91894478343882
-1.89654869864855	-0.598901188838109	-0.616588042653612	-0.962765982257849	-1.4171338545063	-0.963889320441292	-0.628943259070848	-0.612804003457652	-1.52191810504847	-0.593082523510073	-0.231625883963897
