-0.765900992064739	0.370495773252914	0.197745809027988	-0.574295035469779	-0.398543584750775	-0.380194320254563	-0.345416602987502	0.026583962600431
-0.125328159402209	-0.032861227839904	-0.513174232012904	0.455482269720393	0.163215141243818	-0.320639509682395	-0.36191742646892	0.236641059262737
-0.240259899909416	-0.129876095685573	0.080899216185998	0.28810886044675	0.19297377818734	-0.391021217643055	-0.073583826598816	-0.210275337809933
0.067533507636009	0.296668585294617	-0.937004749736989	-0.193172397387012	0.11752259061258	0.102189892982473	0.016014323572768	-0.185199915742741
-0.053619953870557	-0.075816351333557	-0.289382280056376	0.020045734703311	-0.153388696769779	-0.100637935674237	0.053462028889721	-0.107877758223501
-0.28508188356861	0.068958586056288	-0.193249381049361	0.16392514854824	-0.126784794078724	-0.050064781211373	-0.253880376782999	-0.304727929236067
-0.135134247312011	0.069162141410064	-0.245548144049311	-1.01289818378326	-0.238351889828689	-0.10660394329206	0.01558502859616	-0.398246175079945
-0.033816309022818	-0.431116137581832	-0.420167488124317	-0.416462747958915	-0.90905835286791	0.010209172616004	-0.297724898247213	-0.181559826187907
0.319987275447676	0.819827488183535	0.002832492777655	1.04576512728605	-0.002945585330328	-0.228654112879677	0.51207378299501	0.002489401009185
-0.429441449667594	-0.668032857421452	-0.617643854912446	0.210620141337228	-0.031124135343046	-0.744809387419374	0.169906279750231	-0.032284949968701
-0.349256606300913	0.300063606930699	0.461095342779168	0.095127149016814	0.11669930916976	-0.180201752844923	0.041154779940054	0.116065220652619
-0.795008310944145	-0.820714236223079	-0.107803072454735	-0.703793620264536	-0.615294596803794	-0.393180728742839	-0.704322899262432	-0.232656215059003
-0.253348012232747	0.024288061014189	-0.388323424491396	-0.142167684546327	0.028135736133131	-0.256299784793319	-0.173580956322568	-0.900098801904664
-0.211813061041449	0.199740648286716	0.761343696125771	0.129151467150793	0.025514386804207	-0.22735466272218	-0.047550777445318	-0.027191951881068
