-0.779445165957986	0.333333333333333	-0.096956808156825	0.556387058608319	0.591374818918967	0.528091778183924	-0.212748778088407	-0.059936613951885	-0.12040328119146	-0.081282384465995	-0.386886930732691	0.28225530045849	-0.157800317116159
-0.413969564639637	-0.5	-0.470858596176577	-0.701872843124033	-0.21043906182667	-0.530484783286151	-0.758938765262844	-0.061891895928993	-0.267813938978904	-0.140726490591448	-0.521883362975749	-0.189720594481685	-0.280962929343538
-0.299531917443939	-0.454545454545455	-0.836294919256681	-0.773650530928696	0.028983275028604	-0.167232875702649	-0.334806975144614	-0.224989205526306	-0.163380067090659	-0.229479022128298	-0.535828017204506	-0.136997050825423	-0.236356061539119
-0.271965425352679	-0.377049180327869	-0.321458379664237	-1.07591545845006	-0.417969692400159	-0.309891837809281	-0.561126380165203	-0.074114522220548	-0.145900903906221	-0.100301665882938	-0.015101811063042	-0.152071422485554	-0.17627627661319
0.127626429143918	0.371428571428571	0.000224324414512	0.163591116297714	-0.921974391364728	-0.339538147183306	-0.29832371404346	0.183603542273811	0.267755550097053	0.231306047183815	-0.098878860736109	-0.091063347660104	0.340085910639253
-0.266430357663845	-0.285714285714286	-0.112306017849695	-0.308208462532206	-0.451549159076099	-0.614377907690961	-1.09870984439846	-0.109823914640067	-0.088983101058353	0.026602208658767	-0.432186693488879	-0.28287589964613	-0.156524289478001
-0.416713126493743	-0.238095238095238	-0.307813417854282	-0.023417551142316	0.137177432623569	0.016536996762622	0.324513381701215	-0.830915893654959	-0.421856198801718	-0.284493036969593	-0.267697365693832	-0.254328873299955	-0.242929195782332
-0.557359382822391	0	-0.370766182937323	0.021331644745659	0.06022057251844	-0.258064698838667	0.259079126059863	-0.453379224492239	-0.805659458133404	-0.121606101880168	-0.220316385488345	-0.154911304865119	0.044968948342881
-0.244767720359001	0	-0.443106151611639	0.149206488114926	-0.100794228203579	0.471688527972002	0.711674998991689	-0.111345704935167	0.503144120468396	-0.826033146607787	0.221763027924273	0.450637781836068	-0.102402071674572
-1.3032402738685	-1	-1.81564457216583	-0.390463957779458	-1.41665303649961	-1.20141158464413	-1.51272070113464	-0.900749036738714	-0.990168231976337	-1.25987751973137	-0.979816850372201	0.059749771349215	-0.107601923559513
0.029481698557866	0	0.202475273255733	-0.210320347376284	-0.511138166229237	-0.536546730655344	-0.42609973131167	-0.162881440226176	0.24949449333181	-0.291606720467483	-0.044639856469716	-0.525272320809012	0.116899815609201
-0.831954924942623	-0.2	-0.56106598284895	0.357219155888885	-0.290311766883682	-0.585351400681242	-0.223225171137927	-0.557106680776697	-0.012448788553378	-1.25310006660541	-0.449102007271238	-0.790263427641596	-0.671120602446082
-0.410071277422233	-0.448275862068966	-0.314999002555836	-0.491589398053386	-0.022589970467535	0.02002591018282	-0.312506935252165	-0.219269717148979	-0.238252238661934	-0.704989327984893	-0.22210552664347	-0.188471401109486	-0.902813065700099
-0.628867181764927	-0.650203953384301	-0.588870880882713	-0.316352368499044	1.27466758180826	1.40458472607581	1.24997384839257	-0.409109351307457	-0.483784524160447	-0.48346686242548	-0.611376159199296	-0.430026014304195	-0.580100058183228
