-0.95110685324538	-0.192742960466274	0.020766111725514	-0.395224757712845	-0.331508243997771	0.030678074830976	-0.00095606177341	-0.681460970485935	-0.573178936681601	-0.054416615933883	-0.024216252414814	-0.704047832032523
-0.054753105013411	-0.60262293899497	-0.353357813882286	-0.373765207396749	-0.474166792828869	-0.136425920366658	-0.36692013729889	-0.157458682627663	-0.341271158338264	-0.285073586249191	-0.404053769399337	0.297290390374917
-1.21296259068203	-0.264575725767082	-0.187790884210951	-1.02512030376785	-0.587559465177006	-0.39634145761495	-0.298267378690697	0.145710709008213	-1.02360052206775	-0.630547732264856	-0.279568832164772	-0.209145270619003
-0.704489631311114	-0.297504800777047	-0.161572811578351	-0.246925997549064	-0.852600757244668	-0.099533211147062	-0.143298354448	-0.42035218219689	-0.651145174463094	-0.504551286837646	-0.217127852133996	-0.395048004600888
-0.085047206921165	-0.112351436196177	-0.156284347645378	-0.174137328527361	-0.046130080858587	-0.086186986156804	0.013818895184786	-0.315849555602775	0.107723106137468	-0.183480491520145	-0.127166061670461	-0.190422761587582
0.074794234772028	-0.019334941535451	-0.068951328654733	-0.130912981867179	0.014102935752553	-0.164849604494766	0.119049891754416	-0.108368770220958	-0.04841002520715	-0.175749699764366	0.037223366739481	-0.0692657701163
-0.496461730299846	-0.211120922048895	-0.172504291052513	-0.029867641051719	-0.513170243139691	-0.830481908163613	-0.463473684735693	-0.332296556951478	-0.497071750859254	-0.354642307393286	-0.250251228616393	-0.480571449387303
-0.535545792265192	-0.174351619359677	-0.129453344979262	-0.327836149260865	-0.499847738258656	-0.411023814358223	-0.712463378637021	-0.484641247454025	-0.592105192200642	0.574789410567929	-0.367769342023751	-0.926762523762319
0.18391082606881	-0.009959437548215	0.156122033210389	-0.425583040637394	-0.180643894224369	0.123155690807274	0.007057803506083	-0.692722343770992	0.054958290282866	0.041952634918017	0.013507848291028	-0.051808383721503
-0.903209445563433	-0.194602396079118	0.054126839281245	-0.249173600649125	-0.984387436926135	0.159507056878869	-0.395362827237524	-0.150181291314258	-0.918092247076559	-0.709945275478683	-0.264459872678408	-0.515131085747365
0.420176323476616	-0.319012401881002	0.050658618992891	-0.317864004253826	-0.108771559284416	-0.136624280213221	-0.098327488940947	-0.430267739518454	0.177034697671407	-0.571202065662805	0.238916427151729	-0.739416709292352
-0.074377685608076	0.852129007351955	1.25110434471948	-0.004084719474754	0.709072319935905	1.19767905703245	0.313200697430962	-0.086037535519691	-0.803828906289634	0.064426617965251	-0.117304358033928	-0.067811892245688
-0.036568053369169	0.009164798828736	-0.177031734952889	-0.129424481655494	-0.270373872154863	-0.172555178453392	-0.03423258055301	-0.361138266639304	-0.121990047109883	-0.11653284245134	-0.085084075085536	-0.838922535637266
-0.971022650005407	0.024266168353891	1.58371619131091	-0.944511261485686	-0.95098961727783	1.18853320667177	-0.62989450719532	1.05403335067297	-0.970110946110404	-0.873617425742133	-0.364255428333142	1.05837005319731
