-1.02073746268989	0.466051314815599	0.287985566245774	-0.258974385006154	-0.219259361897881	0.488222075201901	0.091826880836063	0.491142181701801	0.255748034076511	-0.006170734950381	-0.20451578584156	-0.052864227130252	0.697647260616484	-0.596234790987258
-0.054465749463417	-0.749760608218989	-0.211434750515922	-0.249687330814125	0.57941478880272	-0.24528246301101	-0.0080501187075	0.271919388629145	0.01512819821586	0.292850813300145	-0.198880054917988	-0.368894559627733	0.161153154281326	0.134552401774634
-0.447135793638059	-0.619414205009164	-0.175310928664467	-0.762163789373433	0.276241543411882	-0.056015623307472	-0.180095239592246	0.020951188515254	0.216690555850478	0.078540229795547	-0.48314800348751	-0.060964082670291	0.044447226703447	-0.179928278340823
-0.249697340199798	-0.233489657369818	-0.181987980055897	-0.132045185339892	-0.898967292816559	-0.229210721648898	-0.403398757217828	-0.15801683467907	0.001457821287271	-0.189686673522208	0.003820394966837	-0.29104198118152	-0.084130129615527	-0.218011843451613
-0.140869219454514	-0.123272359251186	-0.088571628013287	-0.21086969234146	-0.506316733829042	-0.209501767348273	-0.2999805614583	-0.352178475769187	-0.163626995483046	-0.232286789086731	-0.041428206776124	-0.395946271525541	-0.075296007705084	-0.006935974495543
-0.145834475285299	-0.326609258965068	-0.390956258223882	-0.17958284216655	-0.309580340188595	-0.418782745746967	-0.911676701180491	-0.213685218038456	-0.123426427094217	-0.09629953255063	-0.049857691519954	-0.577312236101126	-0.068711407998776	-0.220700586299169
-0.149145527745639	-0.098076362419655	-0.127821338786388	-0.115741043111916	-0.337478995940225	-0.413541372152666	-0.320954723980879	-0.673166648049983	-0.362718303032487	-0.331181670256072	-0.015414113147871	-0.133733894707177	-0.303820230120948	-0.257907487213259
-0.09228647109404	-0.332073923653299	-0.181949999450914	0.140464128673277	-0.320936110723818	-0.091056987014931	-0.382765137269463	-0.015192676863176	-0.669661143502323	-0.019944926718903	-0.319721797582298	-0.210933832057096	-0.204218524628966	-0.444871365156247
-0.367766653987165	0.016180747849587	-0.206369553409813	-0.293411323022772	-0.018393670206356	-0.492308566067288	0.107619048431481	-0.186929574011155	0.026654468861063	-1.07615533687139	-0.478784812716476	-0.701985494380931	-0.222568733424412	-0.727816048658666
-0.454047832884615	-0.146929059294983	-0.15817661907433	-0.552928009168758	-0.375810795526517	-0.197185293832657	-0.181319933206093	-0.180381222230154	-0.143790837408109	-0.150805347132044	-0.721417145837073	0.219867906262731	-0.63089473633474	0.061878769330519
-0.848189424949846	-0.48676205147602	-0.192861004994599	-0.397043401221183	-0.646380454514628	-0.18072236087634	-0.240167402792241	0.164671683932414	0.10323075505186	0.107568536209434	-0.29660294467187	-1.20553804444852	-0.030763301852753	-0.422206728135533
0.48223679733228	0.051016493855363	-0.090188697515286	-0.118364469354668	0.185133927713484	-0.31315199194504	-0.158219841061468	-0.066137968750158	-0.163315644394908	0.11856554472804	0.390134810557896	0.125844589834204	-0.615710302556392	-0.292275017250092
-0.606749932234637	-0.344994492210367	-0.150942704657761	-0.511493951326214	-0.642862848542165	-0.420545862301054	-0.467602285920771	-0.327153178890778	-0.301070484603308	-0.527875429415172	-0.389406192170682	-0.442551649293744	-0.25026329663077	-0.927834581575538
-1.99026995393697	-0.301688871206236	-0.511828041968423	-1.535319030025	-1.50764546361439	-0.497906544084049	-1.00193400136383	-0.415493746111481	-0.415681416385489	-0.941605231310425	-1.37165596063902	-1.11492070574684	-0.53899753317425	-0.938997675112471
