TGFBR1,EGFR,VGFR/PDGFR/FGFR,MEK/ERK,PI3K/mTOR,PKC,p38,JNK,Aurora-A,RIPK1,IKK2,JAK,GSK3B,DPD
0,0.605853075668026,-0.325350633251488,-0.54992703435388,-0.435797457279941,0,0.80202746620416,0,0,0,0,0,0.0386481461400149,0
0.48580761893698,0,0,0.704761206466993,0.0584756694643933,0,-0.819295691582462,0,0,0,0,0,0.0822834887951547,0
0.109097426953481,0,0,-0.226219706991834,0.15113750969027,0,-0.368688016529467,0,0,0,0,0,0.474343969795999,0
0.104356507396433,-0.0405045375033532,-0.199827145510801,0,-0.210359707845058,0.0102533771830628,0.0686376672897133,-0.136016338483185,-0.0218701800269819,0,-0.0889503312507416,-0.077532932647923,0.163796286328664,0
-0.0126823274375626,0,0.0729485025228288,0.059206127324752,0,0,0.0174984709102489,0.0652601787967512,0.18109339264775,0,-0.185079832621337,0.144745215679189,0.00541774861927728,0
0.228424341787152,0,-0.310550505002674,0.092681419016906,0,0,-0.499649643047524,0,0.00137535888271463,0,-0.0343356487981809,0.102543688863894,0.527541704183618,0
0.0180237394784442,0,-0.0364611838132866,0.0227254428191372,0.341542204420924,0.0890788149820768,0,0.102200986245482,0.0346961629343525,0,0.0854282407926865,-0.00535323438473259,0.222518577901661,0
0.0143812696876485,0,0.0331746895840474,0.128658262464065,0.197073747075188,0.0017456429247439,0.00307502784680112,0,-0.206634637071905,-0.0012499340517299,-0.317008107065051,0.134983451083158,0.00705593528724864,0
0,0,0,0,-0.0820278793904275,0.715002897335904,0,0.705780551674209,0,0.41777487978646,0.996077561112678,-1.15348422888412,0.00636084077481369,0
-0.515882599389983,0,0,0.165310207929313,1.43571195537162,-0.0523492095408991,-0.140568499002897,0,-0.0394768887993464,0,0.563417213831343,0.383913013233782,0.0245321386907297,0
0,0,0,-0.00621953967657299,-0.0221013671091632,-0.193214889919103,0.0212178953870817,-0.565803313422822,0.409740803789685,-0.238043439018292,0,0.647316884976001,-0.0601222151000221,0
0.178424976190417,0,0.446235919888288,0,0.0594684323012332,0.0909453945870006,-0.000431042536745288,0.573171092824747,-0.482394304310741,0.162851850227193,0.317879652804311,0,0,0
0.181756857529984,0,0,0.199856777857681,0.285722453577061,0.249833951292664,0.0206602133761089,-0.153077806029374,0.00014436678277237,0,-0.148508791566269,0.0577104470348226,0,0
0,0,0,-0.290050615189221,-0.272286373834518,-0.0129072806914426,0.0259887188170649,-0.132776359632511,0.205391102566252,-0.10860950517272,0.427572217302384,0.23921375020512,0.0404664998563379,0
