TGFBR1,EGFR,VGFR/PDGFR/FGFR,MEK/ERK,PI3K/mTOR,PKC,p38,JNK,Aurora-A,RIPK1,IKK2,JAK,GSK3B,DPD
0,0,0,0.349442639523322,0,0,0,0,0,0,0,0,0,0
0.569915623728521,0,0,0.56678698391304,0.571079465513318,0,0,0,0,0,0,0,0.569554266439216,0
0.0575753929863871,0.0472691907723665,0,0.378049103094897,0.0591758056300437,0,0,0,0,0,0,0,0.104520740417784,0
0,0.101661375183918,0.825131680511877,0,0.0618760364293991,0.0396338710586887,0.641976181559043,0.0228680505182225,0.167174852754493,0,0.159762777305206,0.137415741686106,0.248999904775549,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248963512042276,0,0.0880768814704995,0.725374941506944,0,0,0,0,0.132321297460795,0,0,0.0318225184439932,0,0
0.75043709448316,0,0.917876350220086,0.929535981772084,0.895013483566292,0.9119098905522,0.919528515246272,0,0.92205437597867,0.925956448839632,0.922481738408483,0,0.936835988674032,0
0,0,0,0.879603819659208,0.884428645866356,0.799323480592145,0.873061486925891,0.806209529803975,0,0.874646093671698,0.898152494652922,0.0513248909718313,0.371948299026251,0
0.868850641695456,0,0,1.01231398339634,1.00331773268001,0.998694959837542,1.01095667562928,1.0119010214826,1.02076656638665,0,1.01221012547869,0.011874385283686,0.273220960943604,0
0.712443236734664,0,0,0.804536202061026,0.776060187735687,0.790319343837448,0.784774225797777,0.783735165586351,0.784665411713003,0.81617226021182,0,0.5040100656661,0.498737899956602,0
0.603341710789132,0,0.609236008580085,0.604946241022925,0.606485093471896,0.612812517227545,0.611883633118598,0.610527220529918,0.603729591672126,0.604155880955016,0.605324417393669,0,0.614253710566011,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57468279723405,0,0,0.877521591470977,0.883323725589703,0.879846510703612,0.892679002833267,0.872877418896758,0.88677526974284,0.878450314043688,0.883151587733732,0.0711512718459879,0.876661523720992,0
