TGFBR1,EGFR,VGFR/PDGFR/FGFR,MEK/ERK,PI3K/mTOR,PKC,p38,JNK,Aurora-A,RIPK1,IKK2,JAK,GSK3B,DPD
0,0,9.9920072216264e-16,9.9920072216264e-16,9.9920072216264e-16,0,9.9920072216264e-16,0,0,0,0,0,9.9920072216264e-16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.44089209850063e-16,4.44089209850063e-16,0,4.44089209850063e-16,4.44089209850063e-16,0,4.44089209850063e-16,0,0,0,0,0,4.44089209850063e-16,0
0.469527735126395,0.469527735126395,0.469527735126395,0,0.456900604134981,0,0.469527735126395,0.469527735126395,0.469527735126395,0,0.469527735126395,0.469527735126395,0.469527735126395,0
0.390191445219347,0.390191445219347,0.390191445219347,0.331985648644381,0,0,0.496199942477921,0.390191445219347,0.390191445219347,0,0.390191445219347,0.390191445219347,0.390191445219347,0
0.407884981281611,0,0.486603300257553,0.486324299461119,0,0,0.250475845065117,0.486603300257553,0.486603300257553,0,8.88178419700126e-16,0.486603300257553,0.445812487641016,0
0.402392646803473,0,0.402392646803473,0.39217453200758,0.391860631237968,0.438051011488504,0,0.402392646803473,0.402392646803473,0,0.16931506271329,0.402392646803473,0.114882120936011,0
0,0,0,0,0,0.275379552505081,0,0,0,0,0.375394918895506,0,0,0
0,0,0,0.0136373183332912,0,0.404728318131421,0,0.499250101092122,0,0.102925230660459,0,0.499136614220395,0.0492160409524381,0
0.417147751900352,0,0,0.416090801323068,0.416090801323068,0.417147751900352,2.22044604925031e-16,0.417147751900352,0.417147751900352,0,0.2310129231948,0.417147751900352,0.417147751900352,0
2.22044604925031e-15,0,0,2.22044604925031e-15,2.22044604925031e-15,0,2.22044604925031e-15,2.22044604925031e-15,2.22044604925031e-15,2.22044604925031e-15,0,2.22044604925031e-15,2.22044604925031e-15,0
3.33066907387547e-16,0,3.33066907387547e-16,3.33066907387547e-16,3.33066907387547e-16,3.33066907387547e-16,3.33066907387547e-16,3.33066907387547e-16,3.33066907387547e-16,3.33066907387547e-16,3.33066907387547e-16,0,3.33066907387547e-16,0
0.211577088154687,0,0,0.418932187521214,0,0.432820331354647,0.351579721211425,0.3213121274353,0.487293353882556,0.118997147737637,0.455894819814918,0.430700266742075,0,0
1.77635683940025e-15,0,0,1.77635683940025e-15,1.77635683940025e-15,0.200621179488951,1.77635683940025e-15,0.499919381206009,0.333209295102479,1.77635683940025e-15,0.279471707610508,0.0197369955936785,1.77635683940025e-15,0
