TGFBR1,EGFR,VGFR/PDGFR/FGFR,MEK/ERK,PI3K/mTOR,PKC,p38,JNK,Aurora-A,RIPK1,IKK2,JAK,GSK3B,DPD
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.87494398494199,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000104285592905457,-7.11089640355906e-05,0,0.0973864145566729,0.401237772442854,0.040665540217442,0.0192013729380075,0,0,0,0.0437290610968924,0.000103626952069822,0
0,0.145085620853794,0.000190807869937144,0.309904522136082,0,0,0.000117957480477031,0,0,0,0,-0.000708877212317657,0.000104997212249982,0
0,0,0,0.604248285777258,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.383650319851546,0.000176407407384233,-0.0152599227645443,0,0,0,0,0,0,0,0
0,0,0,-0.543552151544218,-0.790307853230187,0.996190678829623,1.85717746242286,0.332641182043242,0,0.590782966444571,-0.243460317059946,-0.98265217289974,0,0
0,0,0,-0.381690532755895,1.48757753306109,-0.504653749358958,-0.90454845440488,-0.943603412298098,0.634032258521701,0,0.361450789408069,0.234786440652587,-0.0987115208298322,0
8.62440768422614e-07,0,0,0.00263708989711495,0.0029870546199179,0.0149221084812958,-0.0778063733635024,-0.0237121869093871,0.00476172720172061,0.327262700782625,0,-0.701595334994715,0.00751207825654455,0
0,0,-0.14901379670419,-0.336145212528579,-0.0172975025971812,0.471685579353291,0.96776385668576,0.0669371744161809,-0.16545165979761,0.543638408115353,-0.383757502965086,0,0.135670325921649,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.325272320536026,0,0,-0.0511453660753702,-0.694942109417811,-0.0113216185423209,0.0108802323437433,0.0159187327584932,0.00212560216509715,0.000213384389226032,-0.00120222228833264,0.00487798394702083,-0.000143055706060225,0
