TGFBR1,EGFR,VGFR/PDGFR/FGFR,MEK/ERK,PI3K/mTOR,PKC,p38,JNK,Aurora-A,RIPK1,IKK2,JAK,GSK3B,DPD
0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55431223447522e-15,0,0,0.156173683307198,1.55431223447522e-15,0,0,0,0,0,0,0,1.55431223447522e-15,0
0.116885020316234,0.111248815157096,0,4.44089209850063e-16,0.111248815157096,0,0,0,0,0,0,0,0.190917572948964,0
0,0.166832064766977,1.11022302462516e-15,0,0.114778685299622,0.0980214816507936,0.492202209893617,0.0705301908149635,0.22381224009575,0,0.207116471196067,0.183077476602844,0.229153339556779,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.415956199804499,0,0.208876872394576,0.32280952348561,0,0,0,0,0.279070213673956,0,0,0.116556445086967,0,0
0.43046755173809,0,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0,2.22044604925031e-16,0
0,0,0,6.66133814775094e-16,0.350931309345545,0.458497013503402,0.363403833705987,0.442336323011244,0,0.322693140299394,6.66133814775094e-16,0.133490262735557,0.460743238885206,0
0.403382240161471,0,0,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0,2.22044604925031e-16,0.0354690457358669,0.420337425181548,0
0.32591060977226,0,0,6.66133814775094e-16,0.127598018470021,0.185471824307345,0.185471824307345,0.185471824307345,6.66133814775094e-16,6.66133814775094e-16,0,0.475443564700302,0.475443564700302,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0284918990479893,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.488620137714434,0,0,4.44089209850063e-16,4.44089209850063e-16,4.44089209850063e-16,4.44089209850063e-16,4.44089209850063e-16,4.44089209850063e-16,4.44089209850063e-16,4.44089209850063e-16,0.15994786847005,4.44089209850063e-16,0
