TGFBR1,EGFR,VGFR/PDGFR/FGFR,MEK/ERK,PI3K/mTOR,PKC,p38,JNK,Aurora-A,RIPK1,IKK2,JAK,GSK3B,DPD
0,0.579572362301652,0.585437415799377,0.581557525827173,0.587168536247589,0,0.585810982417962,0,0,0,0,0,0.172551235542079,0
0,0,0,0.281684000463296,0.197342696037211,0,0.174230215391388,0,0,0,0,0,0,0
0.480004660625782,0.485710739001865,0,0.484527550201673,0.49521108404133,0,0.483657008743035,0,0,0,0,0,0.463017168941964,0
0,0.657305846007341,0.661960721916205,0,0.660924797643447,0.664660647131882,0.652771818041161,0.667753668967149,0.663966538379877,0,0.650139002876368,0.655845692763046,0.645493381804802,0
0,0.7738783760765,0.773791359259352,0.761572839204134,0,0,0.761391088147789,0.762072761467624,0.758698297978292,0,0.201945233625042,0.774848537602369,0.777721673347353,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.647845546917431,0,0.649041397491751,0.654153139682806,0.641801350050642,0.634046707853511,0,0.643692486974838,0.645341214805389,0,0.643406308585357,0.653066240697021,0.648173426556783,0
0.648302491283557,0,0.640536602981636,0.645888262225482,0.64775130080746,0.649433462963649,0.653133301169807,0,0.657499190009282,0.653857834069057,0.651264157290272,0.649481898603319,0.651474291994838,0
0,0,0,0.657241589408143,0.651447793510122,0.649041079828319,0.671215544612561,0.655938499969323,0,0.655253236961189,0,0.654270212520003,0.652443043590469,0
0.787345329130622,0,0,0.793996451684866,0.796499722673726,0.788255131435564,0.796869239500381,0.79088439580482,0.786661260887914,0,0.123472905912131,0.791044341048611,0.795893380918451,0
0.558307317031739,0,0,0.560890889830408,0.564984729579529,0.556245339286302,0.552803057077438,0.567231575255761,0.559096543883212,0.562188314760971,0,0.566592679365589,0.57032647960726,0
0.605724364802454,0,0.603184333605524,0.607043276737814,0.609746156408586,0.606176361300281,0.60732115037163,0.596851970889452,0.591617339863983,0.601979723366351,0.603396868494004,0,0.607492490721807,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.905520863682262,0,0,0.927897163598804,0.936600759989401,0.931709677967161,0.926325122093892,0.929891341007459,0.936042696589747,0.802924920944206,0,0.92188143534834,0.938679599035297,0
