TGFBR1,EGFR,VGFR/PDGFR/FGFR,MEK/ERK,PI3K/mTOR,PKC,p38,JNK,Aurora-A,RIPK1,IKK2,JAK,GSK3B,DPD
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.216667486762883,0,0,0,0,0,0,0,0,0,0
0,0,0,0.154242072000451,0,0,0,0,0,0,0,0,0,0
0,0,0.400441571151232,0,0,0.510220265203255,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.145987850192194,0,0.315128738028126,0.577948183657505,0,0,0,0,0.287211449833733,0,0,0,0,0
0.622457922606709,0,0,0,0,0,0,0.784744364622628,0.310058357818038,0,0,0,0,0
0,0,0,0,0,0,0.751926746778092,0,0,0.470813942633375,0,0,0.0805945884399095,0
0,0,0,0.0289617580489893,1.02050660144914,0.597104203121093,1.02737660384299,0.37807464684774,0,0,0,0.47486827492173,0.677336610758442,0
0.628813415377967,0,0,1.04560286427076,0.857838730051232,1.05328026642869,0.869748445493609,1.04104937433076,0,0,0,0.698323899047859,1.03667178116999,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.176317226230127,0,0.845473087443464,0.848087302078355,1.05279903433197,1.0599509183215,1.03353929140219,1.03126061328757,1.0507872249087,0.93814788936578,0,0,1.05315286794672,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.340647176961576,0.526030397863368,0,0,0,0,0,0,0,0
